ImageID;LabelName;Conf;XMin;XMax;YMin;YMax
0_24-11-2021_05-47-57_AM.jpg;4;0.939737;0.302469;0.524691;0.517241;0.689655
0_24-11-2021_05-49-06_AM.jpg;4;0.925346;0.15989799999999998;0.35786799999999996;0.736301;0.8493149999999999
0_24-11-2021_06-23-16_AM.jpg;4;0.864407;0.8313005;0.9512195000000001;0.8324742500000001;0.92525775
0_24-11-2021_06-24-14_AM.jpg;4;0.948885;0.20512800000000003;0.410256;0.795139;0.913195
0_24-11-2021_06-24-44_AM.jpg;4;0.932811;0.16763;0.367052;0.5725805;0.6814515
0_24-11-2021_07-28-12_PM.jpg;4;0.913348;0.088608;0.189874;0.86419765;0.91358035
0_24-11-2021_07-36-02_AM.jpg;4;0.937713;0.057099;0.17901299999999998;0.7727275;0.8787885
0_24-11-2021_08-03-20_PM.jpg;4;0.948519;0.1117425;0.26325750000000003;0.5053759999999999;0.696236
0_24-11-2021_09-03-16_AM.jpg;4;0.917099;0.230769;0.474359;0.8222224499999999;0.90833355
0_24-11-2021_09-05-07_AM.jpg;4;0.932619;0.16723;0.329392;0.547264;0.649254
0_24-11-2021_09-13-14_PM.jpg;4;0.92465;0.150442;0.353982;0.6959455;0.8445945
0_24-11-2021_09-38-58_AM.jpg;4;0.941422;0.612994;0.816384;0.5472440000000001;0.665354
0_24-11-2021_11-07-32_AM.jpg;4;0.910268;0.668269;0.855769;0.7571427000000001;0.8285713
0_24-11-2021_12-36-58_PM.jpg;4;0.930909;0.227273;0.46590899999999996;0.6570252;0.7561988000000001
0_24-11-2021_12-39-25_PM.jpg;4;0.923611;0.17065850000000002;0.3952095;0.6301374;0.6986306
0_25-11-2021_01-05-14_AM.jpg;4;0.93268;0.0946745;0.2544375;0.6761905;0.8095235
0_25-11-2021_01-37-39_PM.jpg;4;0.945328;0.06909100000000001;0.189091;0.5837565;0.7512695
0_25-11-2021_01-59-46_AM.jpg;4;0.921278;0.5487805;0.7317075000000001;0.8045455;0.9750005
0_25-11-2021_02-13-34_PM.jpg;4;0.951224;0.8152609999999999;0.915663;0.401409;0.552817
0_25-11-2021_02-14-43_PM.jpg;4;0.925698;0.17766500000000002;0.383249;0.7455625;0.8017755000000001
0_25-11-2021_02-35-15_AM.jpg;4;0.936083;0.6865074999999999;0.8571425;0.5163044999999999;0.6195655
0_25-11-2021_03-41-21_PM.jpg;4;0.951405;0.151316;0.348684;0.689498;0.851598
0_25-11-2021_04-21-55_AM.jpg;4;0.9208;0.512821;0.769231;0.7162161;0.8040539
0_25-11-2021_04-57-20_AM.jpg;4;0.940175;0.2171435;0.44571449999999996;0.82336995;0.92119605
0_25-11-2021_05-34-46_AM.jpg;3;0.573002;0.3783266;0.4429654;0.7109829999999999;0.985549
0_25-11-2021_05-34-46_AM.jpg;4;0.935962;0.155894;0.33650199999999997;0.6300575;0.7514445
0_25-11-2021_07-04-34_AM.jpg;4;0.819567;0.8021389999999999;0.957219;-5.000000000143778e-08;0.05925925
0_25-11-2021_07-04-34_AM.jpg;4;0.933267;0.176471;0.382353;0.5185185;0.6259255
0_25-11-2021_07-58-20_AM.jpg;4;0.945756;0.10087750000000001;0.2500005;0.73986445;0.82094555
0_25-11-2021_08-09-32_PM.jpg;4;0.953624;0.092857;0.228571;0.541463;0.707317
0_25-11-2021_08-34-03_AM.jpg;4;0.928503;0.20145649999999998;0.39563149999999997;0.6274514;0.7254906000000001
0_25-11-2021_08-50-08_AM.jpg;4;0.936026;0.664;0.856;0.4825585;0.6162795
0_25-11-2021_09-27-14_AM.jpg;4;0.945128;0.743295;0.8716470000000001;0.488439;0.653179
0_25-11-2021_09-46-26_AM.jpg;4;0.910614;0.0673075;0.20673049999999998;0.777397;0.9006850000000001
0_25-11-2021_10-03-07_AM.jpg;4;0.951477;0.740385;0.869231;0.48563249999999997;0.6494255
0_25-11-2021_10-03-50_AM.jpg;4;0.925617;0.057003500000000006;0.1628665;0.7546014999999999;0.8650305
0_25-11-2021_10-55-30_AM.jpg;4;0.914964;0.159574;0.365248;0.7702702;0.8558557999999999
0_25-11-2021_11-14-06_AM.jpg;4;0.924818;0.184;0.39999999999999997;0.7303925;0.8480395000000001
0_26-11-2021_02-25-08_AM.jpg;4;0.954873;0.0978645;0.2348755;0.5416665;0.7083335
0_26-11-2021_03-53-12_AM.jpg;4;0.946212;0.2203395;0.47457649999999996;0.7058825;0.8235295
0_26-11-2021_04-10-55_AM.jpg;4;0.926865;0.679311;0.8586210000000001;0.7325585;0.8430235
0_26-11-2021_04-11-19_AM.jpg;4;0.930928;0.730497;0.886525;0.5919538;0.6551722
0_26-11-2021_07-30-00_AM.jpg;4;0.944755;0.1455475;0.31506850000000003;0.5718234999999999;0.6823205
0_26-11-2021_08-05-48_AM.jpg;4;0.923922;0.3058255;0.6116505;0.6214949999999999;0.724299
0_26-11-2021_08-39-44_AM.jpg;4;0.926623;0.1631205;0.4219855;0.7348995;0.8624164999999999
0_26-11-2021_08-40-42_AM.jpg;4;0.955788;0.14038450000000002;0.2884615;0.6844915;0.9090905
0_26-11-2021_08-41-30_AM.jpg;4;0.928304;0.37341749999999996;0.7531645;0.5918365;0.7040814999999999
0_26-11-2021_08-57-34_AM.jpg;4;0.899068;0.15714299999999998;0.417857;0.7466665;0.8599994999999999
0_26-11-2021_09-35-12_AM.jpg;4;0.918573;0.18069349999999998;0.3737625;0.8149347;0.9123372999999999
0_26-11-2021_10-11-18_AM.jpg;4;0.933604;0.073771;0.178279;0.6567165500000001;0.73134345
0_26-11-2021_10-27-24_AM.jpg;4;0.9391;0.124278;0.32948;0.7516335;0.8790844999999999
0_26-11-2021_10-27-56_AM.jpg;4;0.842713;0.21518949999999998;0.4462025;0.8012821;0.8974359
0_26-11-2021_10-29-56_AM.jpg;4;0.932437;0.11557800000000001;0.28392;0.756173;0.8148150000000001
0_26-11-2021_11-40-27_AM.jpg;4;0.919185;0.125;0.34;0.6767677;0.7424243
0_26-11-2021_12-02-25_PM.jpg;4;0.914591;0.665138;0.83945;0.7642857000000001;0.8357143
0_26-11-2021_12-55-52_AM.jpg;4;0.953468;0.7730625000000001;0.8874535;0.43016800000000005;0.5893860000000001
1_23-11-2021_02-18-50_PM.jpg;4;0.940036;0.1962025;0.40506349999999997;0.6701389999999999;0.791667
1_23-11-2021_02-20-07_PM.jpg;4;0.950507;0.49408299999999994;0.739645;0.5833335;0.7577525
1_23-11-2021_02-20-15_PM.jpg;4;0.949591;0.150862;0.342672;0.695853;0.857143
1_23-11-2021_02-36-38_PM.jpg;4;0.924345;0.09668550000000001;0.25690650000000004;0.6638649999999999;0.798319
1_23-11-2021_03-13-26_PM.jpg;4;0.939287;0.748227;0.900709;0.80412395;0.90206205
1_24-11-2021_01-13-44_PM.jpg;4;0.944663;0.09362519999999999;0.1932268;0.4031245;0.5624995
1_24-11-2021_05-29-11_AM.jpg;4;0.929936;0.061046500000000004;0.1889535;0.659794;0.7886599999999999
1_24-11-2021_09-05-00_AM.jpg;4;0.934407;0.2777775;0.5601845;0.518692;0.635514
1_24-11-2021_09-22-55_AM.jpg;4;0.419521;0.1339626;0.2264154;0.8594771999999999;0.9117648
1_24-11-2021_10-14-52_AM.jpg;4;0.932135;0.86317605;0.94256795;0.5602410000000001;0.665663
1_24-11-2021_10-52-02_AM.jpg;4;0.927543;0.3440365;0.6238535000000001;0.5086210499999999;0.60775895
1_24-11-2021_11-26-05_AM.jpg;4;0.910728;0.4104485;0.7089555000000001;0.85064945;0.94155855
1_24-11-2021_12-01-44_PM.jpg;4;0.924719;0.7301139999999999;0.875;0.5092595;0.6203704999999999
1_25-11-2021_09-45-52_AM.jpg;4;0.928986;0.0888035;0.2393825;0.770115;0.8620690000000001
1_25-11-2021_10-02-59_AM.jpg;4;0.904971;0.0813495;0.2202385;0.828326;0.984978
1_26-11-2021_04-10-55_AM.jpg;4;0.922933;0.224576;0.474576;0.693396;0.806604
1_26-11-2021_06-00-09_AM.jpg;4;0.901885;0.10493849999999999;0.2083335;0.67346925;0.7321427500000001
1_26-11-2021_07-12-06_AM.jpg;4;0.916177;0.086735;0.210885;0.7872340999999999;0.8382979
1_26-11-2021_07-47-11_AM.jpg;4;0.921314;0.86111095;0.95925905;0.5565475;0.7291665
1_26-11-2021_08-05-07_AM.jpg;4;0.943313;0.4353745;0.7040815;0.6321135;0.7987805000000001
1_26-11-2021_10-10-33_AM.jpg;4;0.950194;0.4353745;0.7040815;0.635627;0.801619
1_26-11-2021_10-29-56_AM.jpg;3;0.315057;0.7939999999999999;0.84;0.0017794000000000004;0.0551602
1_26-11-2021_10-29-56_AM.jpg;0;0.531444;0.0040000000000000036;0.478;0.0;0.197509
1_26-11-2021_10-29-56_AM.jpg;3;0.654294;0.962;1.0;-4.9999999997968336e-08;0.05871885
1_26-11-2021_10-29-56_AM.jpg;4;0.931254;0.15600000000000003;0.362;0.8220643;0.9181497
1_26-11-2021_12-02-25_PM.jpg;4;0.920304;0.47333349999999996;0.7400005;0.7463767499999999;0.83333325
23-11-2021_02-18-50_PM.jpg;1;0.758603;0.971874915;0.980729085;0.3018516;0.3166664
23-11-2021_02-18-50_PM.jpg;3;0.898202;0.9640628499999999;0.98802115;0.3009255;0.3888885
23-11-2021_02-18-50_PM.jpg;0;0.916714;0.6708335;0.7838545;0.26481499999999997;0.367593
23-11-2021_02-18-50_PM.jpg;0;0.920445;0.5567705000000001;0.7062495;0.2787035;0.3861105
23-11-2021_02-18-50_PM.jpg;0;0.93227;0.817709;0.985417;0.49537000000000003;0.771296
23-11-2021_02-18-50_PM.jpg;0;0.934713;0.6468752499999999;0.73906275;0.2768518;0.37129619999999997
23-11-2021_02-18-50_PM.jpg;0;0.951869;0.648438;0.838542;0.469445;0.689815
23-11-2021_02-18-50_PM.jpg;0;0.9735;0.386979;0.7822910000000001;0.6379625;0.9999994999999999
23-11-2021_02-18-58_PM.jpg;0;0.812856;0.05208335;0.13437505;0.37129619999999997;0.4518518
23-11-2021_02-18-58_PM.jpg;0;0.890246;0.1015625;0.2124995;0.385185;0.48611099999999996
23-11-2021_02-19-04_PM.jpg;1;0.555494;0.3276044;0.3395836;0.27222185;0.29351815000000003
23-11-2021_02-19-04_PM.jpg;0;0.751269;0.97031265;0.99947935;0.46296250000000005;0.6046295
23-11-2021_02-19-04_PM.jpg;3;0.837743;0.32447885;0.34218715;0.27407420000000005;0.3546298
23-11-2021_02-19-04_PM.jpg;0;0.948169;0.627604;0.815104;0.558333;0.858333
23-11-2021_02-19-04_PM.jpg;0;0.953634;0.88958375;0.9536462499999999;0.4250005;0.5611115
23-11-2021_02-19-26_PM.jpg;1;0.318488;0.706100855;0.710565145;0.08026312999999999;0.08815787
23-11-2021_02-19-26_PM.jpg;1;0.335091;0.42447888;0.42819912000000004;0.085526275;0.09144732500000001
23-11-2021_02-19-26_PM.jpg;0;0.361709;0.23735095;0.30171105000000004;0.0874999;0.1486841
23-11-2021_02-19-26_PM.jpg;1;0.38412;0.580356855;0.584821145;0.053947325;0.060526275
23-11-2021_02-19-26_PM.jpg;0;0.477718;0.28385455;0.35974745;0.0914469;0.1526311
23-11-2021_02-19-26_PM.jpg;1;0.485837;0.10305078499999999;0.109747215;0.12565795;0.13750005
23-11-2021_02-19-26_PM.jpg;3;0.571102;0.422246725;0.430803275;0.0861842;0.1125
23-11-2021_02-19-26_PM.jpg;3;0.635645;0.5755206500000001;0.58593735;0.0532895;0.0934211
23-11-2021_02-19-26_PM.jpg;0;0.646673;0.13058025;0.18563975;0.15065785;0.21118415
23-11-2021_02-19-26_PM.jpg;3;0.66204;0.58184475;0.58965725;0.0592105;0.0953947
23-11-2021_02-19-26_PM.jpg;3;0.678538;0.70572875;0.71354125;0.08157855;0.12565745
23-11-2021_02-19-26_PM.jpg;3;0.727752;0.1023067;0.11235129999999999;0.12631530000000002;0.1802627
23-11-2021_02-19-26_PM.jpg;0;0.779419;0.23772250000000003;0.34002950000000004;0.1486842;0.2138158
23-11-2021_02-19-26_PM.jpg;0;0.880048;0.18229155;0.25930045;0.1875;0.288158
23-11-2021_02-19-26_PM.jpg;0;0.900342;0.32068405;0.41294595;0.104605;0.167105
23-11-2021_02-19-26_PM.jpg;0;0.907827;0.14880915;0.20721685;0.16644740000000002;0.2467106
23-11-2021_02-19-26_PM.jpg;0;0.921946;0.209077;0.33221700000000004;0.18749950000000004;0.3447365
23-11-2021_02-19-26_PM.jpg;0;0.932303;0.80915195;0.90476205;0.1901315;0.2993425
23-11-2021_02-19-26_PM.jpg;0;0.933589;0.7127977;0.7842262999999999;0.15394735;0.23355265
23-11-2021_02-19-26_PM.jpg;0;0.934187;0.5926344;0.6737356;0.111842;0.186842
23-11-2021_02-19-26_PM.jpg;0;0.945082;0.4866075000000001;0.6309525;0.17171050000000002;0.34342150000000005
23-11-2021_02-19-26_PM.jpg;0;0.955398;0.272693;0.515253;0.2013155;0.4598685
23-11-2021_02-19-42_PM.jpg;1;0.253106;0.20416658499999998;0.210937415;0.28796295;0.31111105
23-11-2021_02-19-42_PM.jpg;1;0.539;0.20520824999999998;0.20989575;0.287963335;0.296296665
23-11-2021_02-19-42_PM.jpg;3;0.717049;0.20416633499999998;0.212499665;0.2879634;0.3231486
23-11-2021_02-19-42_PM.jpg;0;0.76438;0.5197916499999999;0.55520835;0.236111;0.261111
23-11-2021_02-19-42_PM.jpg;0;0.841847;0.2734376;0.34270839999999997;0.2935182;0.34907380000000005
23-11-2021_02-19-42_PM.jpg;0;0.846909;0.189583;0.258333;0.3129632;0.36851880000000004
23-11-2021_02-19-42_PM.jpg;0;0.88277;0.93958365;1.00000035;0.3824075;0.5259265
23-11-2021_02-19-42_PM.jpg;0;0.891719;0.0005207999999999983;0.056770799999999996;0.4185184;0.5037036
23-11-2021_02-19-42_PM.jpg;0;0.899322;0.11406240000000001;0.1510416;0.33703690000000003;0.3842591
23-11-2021_02-19-42_PM.jpg;0;0.907479;0.4041666;0.4609374;0.27222265;0.31296335
23-11-2021_02-19-42_PM.jpg;0;0.928424;0.08125025000000001;0.17343775;0.37592549999999997;0.4944445
23-11-2021_02-19-42_PM.jpg;0;0.931135;0.14791634999999997;0.23749965;0.3805555;0.4898145
23-11-2021_02-19-42_PM.jpg;0;0.935188;0.03697915;0.11354165000000001;0.391667;0.494445
23-11-2021_02-20-25_PM.jpg;0;0.260398;0.7101931;0.7689729;0.1342104;0.1769736
23-11-2021_02-20-25_PM.jpg;0;0.375726;0.80468795;0.89992605;0.19013200000000002;0.326316
23-11-2021_02-20-25_PM.jpg;1;0.46012;0.89508975;0.90290225;0.33421009999999995;0.3480259
23-11-2021_02-20-25_PM.jpg;1;0.722165;0.8277527;0.8377973000000001;0.49342140000000007;0.5111846000000001
23-11-2021_02-20-25_PM.jpg;3;0.802988;0.8909973999999999;0.9099706;0.33223685;0.43026315
23-11-2021_02-20-25_PM.jpg;0;0.817374;0.6990332;0.7552088;0.1407899;0.1894741
23-11-2021_02-20-25_PM.jpg;0;0.822533;0.8195685;0.8973215;0.2138158;0.2736842
23-11-2021_02-20-25_PM.jpg;0;0.857502;0.7340028000000001;0.8024552;0.09078905000000001;0.15394695
23-11-2021_02-20-25_PM.jpg;0;0.859102;0.6499255500000001;0.72581845;0.16315739999999998;0.2184206
23-11-2021_02-20-25_PM.jpg;0;0.874075;0.8031994;0.8850446000000001;0.25723640000000003;0.3374996
23-11-2021_02-20-25_PM.jpg;0;0.886897;0.7994792500000001;0.88467275;0.23026270000000001;0.2888153
23-11-2021_02-20-25_PM.jpg;3;0.892757;0.8184522;0.8441218;0.49276299999999995;0.630921
23-11-2021_02-20-25_PM.jpg;0;0.902723;0.41443420000000003;0.5014878;0.32763185;0.42565815
23-11-2021_02-20-25_PM.jpg;0;0.911093;0.056547599999999996;0.1283482;0.6664475;0.8493425
23-11-2021_02-20-25_PM.jpg;0;0.911162;0.5089282;0.5963538;0.2401315;0.3342105
23-11-2021_02-20-25_PM.jpg;0;0.91199;0.6741069;0.7403271;0.1526318;0.2000002
23-11-2021_02-20-25_PM.jpg;0;0.915461;0.45163749999999997;0.5643604999999999;0.2690785;0.37697349999999996
23-11-2021_02-20-25_PM.jpg;0;0.920095;0.5465031;0.6365329;0.2190786;0.3013154
23-11-2021_02-20-25_PM.jpg;0;0.920332;0.3191965;0.4255955;0.37565750000000003;0.5217105
23-11-2021_02-20-25_PM.jpg;0;0.922196;0.5840773499999999;0.66703865;0.2065786;0.2763154
23-11-2021_02-20-25_PM.jpg;0;0.925702;0.8080355;0.9122024999999999;0.15394735;0.24605265
23-11-2021_02-20-25_PM.jpg;0;0.925815;0.75000035;0.80171165;0.1585529;0.23223710000000003
23-11-2021_02-20-25_PM.jpg;0;0.931153;0.1235114;0.2042406;0.582895;0.756579
23-11-2021_02-20-25_PM.jpg;0;0.937182;0.7689735;0.8742565;0.2815795;0.3855265
23-11-2021_02-20-25_PM.jpg;0;0.939863;0.26078895;0.35602705;0.45394750000000006;0.5835525
23-11-2021_02-20-25_PM.jpg;0;0.941814;0.682292;0.842262;0.3749995;0.5197365
23-11-2021_02-20-25_PM.jpg;0;0.948206;0.1882435;0.2912945;0.5019739999999999;0.661842
23-11-2021_02-20-25_PM.jpg;0;0.964485;0.45275299999999996;0.7046129999999999;0.667105;0.9532889999999999
23-11-2021_02-20-25_PM.jpg;0;0.966309;0.6316965;0.8072914999999999;0.44144700000000003;0.602631
23-11-2021_02-21-03_PM.jpg;1;0.281713;0.546874835;0.5520831650000001;0.2888884;0.2990736
23-11-2021_02-21-03_PM.jpg;1;0.604478;0.8583328349999999;0.863541165;0.3138884;0.3240736
23-11-2021_02-21-03_PM.jpg;1;0.624683;0.6911458349999999;0.696354165;0.33240737;0.34166662999999997
23-11-2021_02-21-03_PM.jpg;1;0.659287;0.41197908499999997;0.421874915;0.54537065;0.56203735
23-11-2021_02-21-03_PM.jpg;3;0.747799;0.5432294;0.5552086;0.28981435;0.34907365
23-11-2021_02-21-03_PM.jpg;3;0.883115;0.8546876;0.8677084;0.31296265;0.37870335
23-11-2021_02-21-03_PM.jpg;3;0.888256;0.68645875;0.7005212500000001;0.3314814;0.39166660000000003
23-11-2021_02-21-03_PM.jpg;3;0.897905;0.40520815;0.43124985000000005;0.5444448000000001;0.6388892
23-11-2021_02-21-18_PM.jpg;2;0.334391;0.33489634999999995;0.35572965;0.6861108499999999;0.73240715
23-11-2021_02-21-18_PM.jpg;2;0.360379;0.8734372499999999;0.88437475;0.3981479;0.42037009999999997
23-11-2021_02-21-18_PM.jpg;2;0.413713;0.27760375000000004;0.29166625;0.50740705;0.53425895
23-11-2021_02-21-18_PM.jpg;2;0.535275;0.28125033499999996;0.289583665;0.51944455;0.53333345
23-11-2021_02-21-18_PM.jpg;1;0.574132;0.8708329;0.8859370999999999;0.3907403;0.42314769999999996
23-11-2021_02-21-18_PM.jpg;2;0.579056;0.33906208499999996;0.348957915;0.7064818;0.7268522000000001
23-11-2021_02-21-18_PM.jpg;1;0.693378;0.27499999999999997;0.29375;0.5000005;0.5370375
23-11-2021_02-21-18_PM.jpg;1;0.707681;0.3354164;0.34739559999999997;0.3296298;0.3500002
23-11-2021_02-21-18_PM.jpg;1;0.714175;0.3343755;0.35625049999999997;0.6861108499999999;0.73240715
23-11-2021_02-21-18_PM.jpg;1;0.717219;0.2578121;0.2739579;0.45740725;0.48888875000000004
23-11-2021_02-21-18_PM.jpg;3;0.798498;0.25833290000000003;0.2796871;0.46203675;0.5555552500000001
23-11-2021_02-21-18_PM.jpg;3;0.84295;0.8630204;0.8937495999999999;0.3944445;0.5296295
23-11-2021_02-21-18_PM.jpg;3;0.882557;0.332812;0.35156200000000004;0.330555;0.434259
23-11-2021_02-21-18_PM.jpg;0;0.906919;0.383854;0.497396;0.309259;0.414815
23-11-2021_02-21-18_PM.jpg;0;0.910816;0.29583315;0.38437485000000005;0.2416668;0.3111112
23-11-2021_02-21-18_PM.jpg;0;0.913704;0.21406299999999998;0.27031299999999997;0.22870405;0.30555594999999997
23-11-2021_02-21-18_PM.jpg;0;0.91386;0.3557295;0.4802085;0.2842596;0.3740744
23-11-2021_02-21-18_PM.jpg;3;0.92105;0.269792;0.301042;0.5046295000000001;0.6722225
23-11-2021_02-21-18_PM.jpg;0;0.921812;0.329687;0.44843700000000003;0.25925945;0.34537055
23-11-2021_02-21-18_PM.jpg;0;0.925268;0.2723954;0.3468746;0.30462995000000004;0.40370405
23-11-2021_02-21-18_PM.jpg;3;0.933747;0.3229166;0.36093739999999996;0.6888890000000001;0.910185
23-11-2021_02-21-18_PM.jpg;0;0.936233;0.39947849999999996;0.6348955;0.644444;1.0
23-11-2021_02-21-18_PM.jpg;0;0.937302;0.417708;0.5489580000000001;0.325926;0.450926
23-11-2021_02-21-18_PM.jpg;0;0.942018;0.857812;1.0;0.42314799999999997;0.599074
23-11-2021_02-21-18_PM.jpg;0;0.94223;0.4963545;0.7244794999999999;0.6046295;0.9120365
23-11-2021_02-21-18_PM.jpg;0;0.946571;0.4447915;0.6005205;0.3620375;0.4981485
23-11-2021_02-21-18_PM.jpg;0;0.955317;0.49010400000000004;0.6687500000000001;0.39907400000000004;0.552778
23-11-2021_02-21-18_PM.jpg;0;0.966591;0.5437505;0.7421875;0.43148149999999996;0.6250005
23-11-2021_02-36-28_PM.jpg;1;0.659724;0.114583335;0.122916665;0.53148165;0.5472223500000001
23-11-2021_02-36-28_PM.jpg;1;0.770331;0.41406275;0.42187525;0.5722226;0.5870373999999999
23-11-2021_02-36-28_PM.jpg;3;0.846534;0.40677135;0.42760465000000003;0.5722218;0.6675922
23-11-2021_02-36-28_PM.jpg;0;0.914569;0.3744795;0.4953125;0.5555557999999999;0.6259262
23-11-2021_02-36-28_PM.jpg;3;0.915731;0.10729185000000001;0.13125015;0.533333;0.634259
23-11-2021_02-36-28_PM.jpg;0;0.922401;0.29843765;0.37760435000000003;0.593518;0.7222219999999999
23-11-2021_02-36-28_PM.jpg;0;0.923593;0.49010450000000005;0.6270835;0.59537;0.699074
23-11-2021_02-36-28_PM.jpg;0;0.930948;0.889062;0.9927079999999999;0.674074;0.776852
23-11-2021_02-36-28_PM.jpg;0;0.933927;0.09322925;0.15416675;0.47777769999999997;0.5453703
23-11-2021_02-36-28_PM.jpg;0;0.936739;0.7729164000000001;0.8723956;0.5990740499999999;0.67592595
23-11-2021_02-36-28_PM.jpg;0;0.941488;0.7067705;0.8171875;0.6527780000000001;0.782408
23-11-2021_02-36-28_PM.jpg;0;0.943829;0.20208335;0.27916665;0.575;0.698148
23-11-2021_02-36-28_PM.jpg;0;0.943832;0.39687515;0.47916685;0.595371;0.741667
23-11-2021_02-36-28_PM.jpg;0;0.947015;0.8067709;0.8968751;0.6749999999999999;0.776852
23-11-2021_02-36-28_PM.jpg;0;0.95182;0.50312465;0.58229135;0.635185;0.762037
23-11-2021_02-36-28_PM.jpg;0;0.957815;0.6062500000000001;0.713542;0.6351855;0.7731485
23-11-2021_02-37-17_PM.jpg;0;0.241841;0.18452375;0.25558025;0.1927633;0.2842107
23-11-2021_02-37-17_PM.jpg;1;0.366695;0.12239578499999999;0.12909221499999998;0.19671090000000002;0.2078951
23-11-2021_02-37-17_PM.jpg;0;0.418776;0.23958300000000002;0.301339;0.08749985;0.14802615
23-11-2021_02-37-17_PM.jpg;1;0.431997;0.6912205;0.7061014999999999;0.35328934999999995;0.38289465
23-11-2021_02-37-17_PM.jpg;0;0.43353;0.2633932;0.3511908;0.08815785;0.14868415
23-11-2021_02-37-17_PM.jpg;1;0.513525;0.89211269;0.90178531;0.25855235;0.27565765
23-11-2021_02-37-17_PM.jpg;3;0.635344;0.12202370000000001;0.1313243;0.1973684;0.2401316
23-11-2021_02-37-17_PM.jpg;0;0.655745;0.1354165;0.18303550000000002;0.15460575000000001;0.21381625
23-11-2021_02-37-17_PM.jpg;3;0.699208;0.88690445;0.90438955;0.2578943;0.3368417
23-11-2021_02-37-17_PM.jpg;0;0.754971;0.29166715;0.38058084999999997;0.09671055;0.16578945
23-11-2021_02-37-17_PM.jpg;0;0.773558;0.1982891;0.2581849;0.1203948;0.18026319999999998
23-11-2021_02-37-17_PM.jpg;3;0.869311;0.6484371999999999;0.7053568;0.345395;0.482237
23-11-2021_02-37-17_PM.jpg;0;0.888984;0.20647350000000003;0.3500745;0.18750050000000001;0.3434215
23-11-2021_02-37-17_PM.jpg;0;0.90071;0.1488091;0.20796089999999998;0.16578935;0.24539465
23-11-2021_02-37-17_PM.jpg;0;0.903446;0.5970977500000001;0.66666625;0.11249999999999999;0.1875
23-11-2021_02-37-17_PM.jpg;0;0.906285;0.32068405;0.41331795000000005;0.1039476;0.1736844
23-11-2021_02-37-17_PM.jpg;0;0.923341;0.6569938000000001;0.7250742;0.13157905;0.20723695
23-11-2021_02-37-17_PM.jpg;0;0.929524;0.5186009;0.6156991;0.12039424999999998;0.19868375
23-11-2021_02-37-17_PM.jpg;0;0.931267;0.48921149999999997;0.6309525;0.1736845;0.34210549999999995
